gaze_direction_left_x,gaze_direction_left_y,gaze_direction_left_z,gaze_direction_right_x,gaze_direction_right_y,gaze_direction_right_z,gaze_direction_combined_x,gaze_direction_combined_y,gaze_direction_combined_z,gaze_origin_left_x,gaze_origin_left_y,gaze_origin_left_z,gaze_origin_right_x,gaze_origin_right_y,gaze_origin_right_z,pupil_diameter_left,pupil_diameter_right,pupil_position_left_x,pupil_position_left_y,pupil_positi_right_x,pupil_positin_right_y,eye_open_left,eye_open_right,time,validity,emotion
0,0,0,0.1186523,-0.08837891,-0.08837891,0.1186523,-0.08837891,0.9889832,0,0,0,0,0,0,-1,4.180847,-1,-1,0.2740504,0.8545403,1,1,1.367792,True,False
0.009796143,-0.2946014,0.9555664,0.1712952,-0.1127167,-0.1127167,0.009796143,-0.2946014,0.9555664,0,0,0,0,0,0,3.789536,3.806961,0.4966161,0.931182,0.2673205,0.8577636,1,1,1.37875,True,False
0,0,0,0.1807556,-0.02864075,-0.02864075,0.1807556,-0.02864075,0.9830933,0,0,0,0,0,0,-1,3.89389,-1,-1,0.2610414,0.8570128,1,1,1.389872,True,False
0,0,0,0.07173157,-0.08476257,-0.08476257,0.07173157,-0.08476257,0.9938049,0,0,0,0,0,0,-1,4.045792,-1,-1,0.2759619,0.8694635,1,1,1.400938,True,False
0.05001831,-0.2393494,0.969635,0.1411896,-0.03077698,-0.03077698,0.05001831,-0.2393341,0.969635,0,0,0,0,0,0,3.75444,3.835861,0.4784012,0.9176165,0.2575171,0.8718759,0.7537611,0.9709036,1.411938,True,False
0,0,0,0.150116,-0.1865082,-0.1865082,0.150116,-0.1865082,0.9709015,0,0,0,0,0,0,-1,3.811188,-1,-1,0.2561247,0.8976877,0.6299202,0.9055653,1.423032,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0.5230886,0.8326851,1.434158,True,False
0,0,0,0.2328644,-0.2089691,-0.2089691,0.2328644,-0.2089691,0.9497833,0,0,0,0,0,0,-1,4.607742,-1,-1,0.2289174,0.9051524,0.5230886,0.8326851,1.44496,True,False
0,0,0,0.2216949,-0.07746887,-0.07746887,0.2216949,-0.07746887,0.9720306,0,0,0,0,0,0,-1,4.062286,-1,-1,0.2102982,0.9267529,0,0,1.456481,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1.467484,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1.47809,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1.489513,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1.500942,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1.511788,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,1.522766,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.534002,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.54492,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.556244,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.567201,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.578037,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.589381,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.600491,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.611587,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.622721,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.63391,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.644783,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.65617,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.667131,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.678174,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.689322,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.705473,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.711317,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.722662,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.733857,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.744743,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.75601,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.767479,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.777955,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.789441,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.800531,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.811578,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.822715,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.833676,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.844827,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.855877,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.867043,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.878182,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.88936,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.90042,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.911448,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.922533,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.93367,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.944726,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.955905,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.967606,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.978016,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,1.989297,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.000428,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.01116,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.022503,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.033625,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.04475,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.055822,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.067143,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.078057,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.089174,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.100452,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.111493,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.122768,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.133594,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.144589,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.155684,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.166913,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.177742,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.189284,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.200305,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.211352,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.222588,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.233592,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.244708,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.255739,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.267195,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.27806,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.289064,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.300237,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.31128,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.322645,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.333432,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.344665,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.355704,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.366797,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.377736,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.389129,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.400365,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.411111,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.422464,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.433832,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.444597,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.455754,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.466836,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.477689,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.489049,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.50023,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.511047,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.522606,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.533433,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.544558,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.555556,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.566848,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.577586,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.589061,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.600083,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.61116,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.622239,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.633475,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.644503,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.655555,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,1,2.66663,True,False
0,0,0,0.2771454,-0.2984924,-0.2984924,0.2771454,-0.2984924,0.913269,0,0,0,0,0,0,-1,4.318726,-1,-1,0.2147714,0.9223379,1,1,2.677726,True,False
0,0,0,0.03074646,-0.04402161,-0.04402161,0.03074646,-0.04402161,0.9985504,0,0,0,0,0,0,-1,4.473755,-1,-1,0.2562837,0.9236876,0,0,2.689048,True,False
0,0,0,0.1473541,-0.1558533,-0.1558533,0.1473541,-0.1558533,0.9767151,0,0,0,0,0,0,-1,2.512299,-1,-1,0.2491472,0.8947263,0,0,2.700325,True,False
0,0,0,0.1445618,-0.1477509,-0.1477509,0.1445618,-0.1477509,0.9783936,0,0,0,0,0,0,-1,4.238754,-1,-1,0.2181353,0.9186767,0,0,2.711379,True,False
0,0,0,0.2058716,-0.1838684,-0.1838684,0.2058716,-0.1838684,0.9611359,0,0,0,0,0,0,-1,4.188477,-1,-1,0.2241471,0.9153042,0,0,2.722574,True,False
0.2777405,-0.1943817,0.9407806,0.1343994,-0.04904175,-0.04904175,0.2777405,-0.1943817,0.9407806,0,0,0,0,0,0,4.32457,4.306107,0.431102,0.9438549,0.22563,0.8971778,0,0,2.733634,True,False
0.09860229,-0.1711578,0.9802856,0.1316071,-0.05839539,-0.05839539,0.09860229,-0.1711578,0.9802856,0,0,0,0,0,0,3.751389,4.321198,0.4608034,0.9412266,0.2256926,0.8994619,0,0,2.744676,True,False
0,0,0,0.1682434,-0.1334534,-0.1334534,0.1682434,-0.1334534,0.9766541,0,0,0,0,0,0,-1,4.343918,-1,-1,0.2278225,0.8976685,0,0,2.755826,True,False
0.1251831,-0.1073456,0.9862976,0,0,0,0.1251831,-0.1073456,0.9862976,0,0,0,0,0,0,4.026627,-1,0.4552615,0.9221932,-1,-1,0,0,2.767107,True,False
0,0,0,0.1567383,-0.170929,-0.170929,0.1567383,-0.170929,0.9727325,0,0,0,0,0,0,-1,4.276398,-1,-1,0.2223523,0.9173347,0,0,2.778038,True,False
0.1248474,-0.2309418,0.96492,0.1528931,-0.172348,-0.172348,0.1248474,-0.2309418,0.96492,0,0,0,0,0,0,3.998322,4.253754,0.4570884,0.9375691,0.2168821,0.9294801,0,0,2.789011,True,False
0.1985779,-0.1419373,0.9697418,0.1444855,-0.1029663,-0.1029663,0.1530304,-0.1091156,0.9821625,0,0,0,0,0,0,3.744965,4.326309,0.4437322,0.9402496,0.2223523,0.9137231,0,0,2.800381,True,False
0,0,0,0.1087799,-0.08891296,-0.08891296,0.1087799,-0.08891296,0.9900665,0,0,0,0,0,0,-1,4.168198,-1,-1,0.2307534,0.908664,0,0,2.811098,True,False
0.1445618,-0.0120697,0.9894104,0.09298706,-0.1286621,-0.1286621,0.09814453,-0.1172485,0.9882355,0,0,0,0,0,0,3.968079,3.992218,0.4573489,0.9075083,0.2336843,0.9159017,0,0,2.822604,True,False
0.1354218,-0.1207275,0.9833984,0,0,0,0.1354218,-0.1207275,0.9833984,0,0,0,0,0,0,3.788361,-1,0.4565995,0.9313936,-1,-1,0,0,2.833624,True,False
0.1046143,-0.1131897,0.9880371,0.1193848,-0.1806183,-0.1806183,0.1167145,-0.1682892,0.9787903,0,0,0,0,0,0,3.731842,4.097183,0.4615711,0.9285226,0.2307534,0.9201531,0,0,2.844647,True,False
0,0,0,0.1313934,-0.1695709,-0.1695709,0.1313934,-0.1695709,0.9767151,0,0,0,0,0,0,-1,4.215454,-1,-1,0.2307534,0.9267944,0,0,2.855821,True,False
0.09780884,-0.1309357,0.9865417,0,0,0,0.09780884,-0.1309357,0.9865417,0,0,0,0,0,0,3.737137,-1,0.4617035,0.924139,-1,-1,0.6991935,0.8655643,2.866955,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0.7071338,0.8535317,2.877785,True,False
0.08894348,-0.09492493,0.9915009,0.1265106,0.1375885,0.1375885,0.08901978,-0.09446716,0.9915314,0,0,0,0,0,0,3.418961,4.492798,0.4651082,0.9239122,0.2306446,0.9297183,0.7092329,0.8640948,2.888876,True,False
0.06854248,-0.1124878,0.991272,0.1063385,-0.02935791,-0.02935791,0.068573,-0.112442,0.9912872,0,0,0,0,0,0,3.471802,4.399323,0.4689338,0.9242339,0.2384475,0.9242371,0.7092329,0.8640948,2.900566,True,False
0.109375,-0.1864929,0.9763336,0,0,0,0.109375,-0.1864929,0.9763336,0,0,0,0,0,0,3.446396,-1,0.4645833,0.9027115,-1,-1,0.6995127,0.878801,2.911347,True,False
0.1100006,-0.08529663,0.9902496,0,0,0,0.1100006,-0.08529663,0.9902496,0,0,0,0,0,0,3.425781,-1,0.4639198,0.9192868,-1,-1,0.7227446,0.8632786,2.922527,True,False
0.06741333,-0.1130676,0.9912872,0,0,0,0.06741333,-0.1130676,0.9912872,0,0,0,0,0,0,3.414383,-1,0.4723473,0.9257965,-1,-1,0.7227446,0.8632786,2.933461,True,False
0.1750031,0.01667786,0.9844208,0,0,0,0.1750031,0.01667786,0.9844208,0,0,0,0,0,0,3.771698,-1,0.4549208,0.9030563,-1,-1,0.8273875,0.9896222,2.944416,True,False
0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0.8128724,0.9849205,2.98749,True,False
